zone_id,node_idx,node_id,lat,lon,demand_g,tw_open,tw_close,is_depot
9,21,4590,-23.677723,-46.797782,500,720,1080,0
9,22,4689,-23.666152,-46.787463,3500,720,1080,0
9,23,4809,-23.638578,-46.775527,1600,720,1080,0
9,24,4997,-23.698318,-46.783315,750,720,1080,0
9,25,7079,-23.689796,-46.784951,750,720,1080,0
9,26,7605,-23.663481,-46.686162,500,480,720,0
9,27,7689,-23.660802,-46.694672,750,720,1080,0
9,28,7808,-23.657594,-46.698906,7600,720,1080,0
9,29,8372,-23.700013,-46.765789,5750,480,720,0
9,30,8438,-23.620233,-46.753748,625,720,1080,0
9,31,8778,-23.659849,-46.732002,1825,720,1080,0
9,32,9495,-23.660697,-46.762094,750,720,1080,0
9,33,9879,-23.618001,-46.737217,200,720,1080,0
9,34,10059,-23.630627,-46.733684,750,720,1080,0
9,35,10173,-23.673315,-46.751528,970,720,1080,0
9,36,10266,-23.664957,-46.778272,431,720,1080,0
9,37,11044,-23.666803,-46.783383,250,720,1080,0
9,38,11462,-23.680171,-46.78383,505,720,1080,0
9,39,12272,-23.658082,-46.754379,750,720,1080,0
9,40,12595,-23.659849,-46.732002,400,480,720,0
9,41,13331,-23.697351,-46.793856,750,720,1080,0
9,42,13537,-23.652979,-46.718551,750,720,1080,0
9,43,13699,-23.664957,-46.778272,10700,480,720,0
9,44,14023,-23.626093,-46.744111,400,480,720,0
9,45,14271,-23.677723,-46.797782,1050,480,720,0
9,46,14388,-23.671512,-46.775828,710,720,1080,0
9,47,14405,-23.658097,-46.790539,900,720,1080,0
9,48,14545,-23.64106,-46.770797,533,720,1080,0
9,49,14888,-23.659707,-46.707796,850,480,720,0
9,50,15631,-23.673513,-46.714767,750,720,1080,0
9,51,16079,-23.660697,-46.762094,1700,720,1080,0
9,52,16626,-23.68436,-46.772727,750,720,1080,0
9,53,16881,-23.642105,-46.695908,750,720,1080,0
9,54,17633,-23.700013,-46.765789,1383,480,720,0
9,55,17768,-23.682083,-46.747783,875,720,1080,0
9,56,17913,-23.668972,-46.702512,650,480,720,0
9,57,17974,-23.608349,-46.735364,850,480,720,0
9,58,18112,-23.71624,-46.779742,350,720,1080,0
9,59,18302,-23.653268,-46.713321,710,720,1080,0
9,60,18381,-23.71624,-46.779742,750,720,1080,0
9,61,19009,-23.624668,-46.766457,2350,720,1080,0
10,0,depot,-23.619685,-46.644689,0,0,1440,1
10,1,100,-23.613658,-46.599904,8683,480,720,0
10,2,392,-23.59033,-46.631751,700,480,720,0
10,3,514,-23.679914,-46.653081,700,720,1080,0
10,4,646,-23.66321,-46.655864,7500,720,1080,0
10,5,697,-23.59786,-46.599396,2400,480,720,0
10,6,1783,-23.655546,-46.673286,1000,480,720,0
10,7,1897,-23.637502,-46.609854,300,480,720,0
10,8,2549,-23.597767,-46.646653,30000,480,720,0
10,9,2590,-23.597978,-46.680676,800,480,720,0
10,10,2892,-23.605747,-46.658952,2100,720,1080,0
10,11,3133,-23.617639,-46.638981,750,720,1080,0
10,12,3750,-23.667472,-46.640866,450,720,1080,0
10,13,3896,-23.592563,-46.625305,750,480,720,0
10,14,4042,-23.591225,-46.671139,300,720,1080,0
10,15,4065,-23.626644,-46.673448,50,720,1080,0
10,16,4101,-23.596029,-46.675767,750,720,1080,0
10,17,4560,-23.600936,-46.644313,233,720,1080,0
10,18,4830,-23.617639,-46.638981,1000,720,1080,0
10,19,5029,-23.596913,-46.645773,4700,720,1080,0
10,20,6122,-23.607897,-46.61558,800,720,1080,0
10,21,6324,-23.579278,-46.606033,900,720,1080,0
10,22,6414,-23.611491,-46.662146,750,480,720,0
10,23,6955,-23.623571,-46.682602,800,480,720,0
10,24,6970,-23.597232,-46.667796,1025,720,1080,0
10,25,7293,-23.633952,-46.612408,5075,720,1080,0
10,26,7849,-23.585595,-46.626392,183,480,720,0
10,27,8560,-23.600526,-46.639803,2850,480,720,0
10,28,8617,-23.587326,-46.600496,7300,720,1080,0
10,29,9013,-23.586621,-46.644272,750,720,1080,0
10,30,9541,-23.600421,-46.619217,600,720,1080,0
10,31,9646,-23.636557,-46.638829,233,720,1080,0
10,32,10004,-23.655758,-46.658401,3250,480,720,0
10,33,10577,-23.667642,-46.681893,550,720,1080,0
10,34,10821,-23.598852,-46.61231,1700,480,720,0
10,35,11118,-23.633659,-46.610561,11250,720,1080,0
10,36,11362,-23.645393,-46.593474,1500,720,1080,0
10,37,11382,-23.674335,-46.65018,2500,720,1080,0
10,38,11754,-23.679832,-46.644931,350,720,1080,0
10,39,12048,-23.605677,-46.659546,200,480,720,0
10,40,12151,-23.599387,-46.683661,750,720,1080,0
10,41,13156,-23.588086,-46.643442,820,720,1080,0
10,42,13194,-23.667642,-46.681893,750,720,1080,0
10,43,13321,-23.667922,-46.678596,750,720,1080,0
10,44,13394,-23.605747,-46.658952,500,720,1080,0
10,45,13420,-23.609882,-46.687788,425,720,1080,0
10,46,13693,-23.602277,-46.677207,1060,480,720,0
10,47,14313,-23.636557,-46.638829,750,720,1080,0
10,48,14593,-23.650898,-46.65502,750,720,1080,0
10,49,14650,-23.607897,-46.61558,130,480,720,0
10,50,14804,-23.605677,-46.659546,1833,480,720,0
10,51,14823,-23.648641,-46.647344,800,720,1080,0
10,52,14927,-23.599387,-46.683661,250,720,1080,0
10,53,15426,-23.660297,-46.679511,750,720,1080,0
10,54,15602,-23.586627,-46.632664,750,720,1080,0
10,55,16286,-23.647024,-46.666335,1025,720,1080,0
10,56,16314,-23.632721,-46.640537,115,720,1080,0
10,57,16460,-23.613562,-46.684125,750,720,1080,0
10,58,16500,-23.632808,-46.623412,750,480,720,0
10,59,16567,-23.624,-46.675273,750,480,720,0
10,60,16761,-23.66819,-46.664809,606,720,1080,0
10,61,16830,-23.625664,-46.693214,2200,720,1080,0
10,62,16898,-23.587326,-46.600496,900,720,1080,0
10,63,16925,-23.640711,-46.687971,6575,720,1080,0
10,64,17046,-23.635117,-46.603404,1550,720,1080,0
10,65,17493,-23.600526,-46.639803,350,720,1080,0
10,66,18423,-23.642496,-46.608273,467,720,1080,0
10,67,18702,-23.607466,-46.627408,2750,720,1080,0
10,68,18817,-23.627003,-46.636752,750,480,720,0
10,69,19043,-23.632721,-46.640537,1650,720,1080,0
